estimator,parameter,estimate,std.dev,ci.lb,ci.ub,pvalue
tmle,ATE,-0.00509816809185487,0.00158629887085082,-0.00820725674743904,-0.00198907943627071,0.00130956150225102
iptw,ATE,0.00603232202091028,0.0015267548854697,0.00303993743216909,0.00902470660965147,7.78011572388906e-05
tmle,RR,0.58091559495121,0.183847859350041,0.405155234150279,0.832922544281749,0.00313334589288968
iptw,RR,1.57383430350882,0.0973447147408976,1.30046609980075,1.90466665396399,3.17973667643534e-06
tmle,ATE,-0.0059693087817307,0.00160150695144124,-0.00910820472754606,-0.00283041283591533,0.000193536319797681
iptw,ATE,0.00601246927485232,0.00152933887357289,0.00301502016249241,0.00900991838721224,8.44465527017259e-05
tmle,RR,0.684018776532962,0.166984105628677,0.493095336314029,0.948866582570309,0.0229486894878584
iptw,RR,1.65937179606107,0.10129317605345,1.3605759703323,2.0237861152953,5.74089950143138e-07
tmle,ATE,-0.00423956946278179,0.00158893077898868,-0.00735381656352677,-0.00112532236203681,0.00762610826502306
iptw,ATE,0.00635699110810627,0.00153106596943284,0.003356156950063,0.00935782526614954,3.29577366675209e-05
tmle,RR,0.598518363493153,0.189771072846646,0.412614085715993,0.868182264832064,0.00683398073857009
iptw,RR,1.60845213424126,0.10324603202731,1.31378699797426,1.96920678324141,4.15851435615727e-06
tmle,ATE,-0.0053300354577146,0.00155900847432002,-0.00838563591897457,-0.00227443499645462,0.000628835169614299
iptw,ATE,0.00585449611098213,0.00152303823537566,0.0028693960225684,0.00883959619939586,0.000121065377291415
tmle,RR,0.621177649506399,0.18025193318131,0.436299883845264,0.88439554199639,0.00825361757722654
iptw,RR,1.64690610073895,0.09994294037733,1.35393324826717,2.00327431808215,5.98090529543473e-07
tmle,ATE,-0.00508494918528883,0.00155462184958078,-0.00813195202004621,-0.00203794635053145,0.00107221277901832
iptw,ATE,0.00629736334482365,0.00151964359793822,0.00331891662352787,0.00927581006611943,3.41338671357313e-05
tmle,RR,0.680755829889206,0.157315761120391,0.5001312027209,0.926613851339246,0.0145070449538949
